student_id,name,age,gender,grade,course,attendance_pct,enrollment_date
39599,Erica Johnson MD,unknown,Male,,History,N/A,32-13-2020
39600,Nancy Clark,,maale,F,History,,
39601,Linda Johnson,18,Other,D,SCIENCE,61.6,2020-09-19
39602,Jeanne Ford,22,Other,C,Science,N/A,2023-04-22
39603,Darren Rodriguez,,Male,C,math,,32-13-2020
39604,Noah Price,,,B,,66.53,
39605,Timothy Harmon,-1,Male,D,,N/A,2022-01-11
39606,Andrea Mckee,,M,F,math,,2023-06-11
39607,Melissa Durham,,,B,Math,54.32,2022-07-13
39608,Ashley Perez,,maale,F,math,-10,32-13-2020
39609,Diane Fry,,Other,D,math,-10,
39610,Karina Wood,11,M,B,SCIENCE,-10,2023-10-06
39611,Brady Singh,18,femle,,,-10,
39612,Gabrielle Watts,11,maale,B,Science,N/A,
39613,Jeffrey Gibson,unknown,Other,F,Science,65.08,32-13-2020
39614,Joseph Smith,13,Female,C,SCIENCE,,2023-06-06
39615,Morgan Davis,-1,Male,,Math,N/A,2024-06-05
39616,Laura Morales,unknown,femle,A,,56.59,32-13-2020
39617,Daniel Morales,,maale,,Math,-10,32-13-2020
39618,Jerry Patel,unknown,Female,,,-10,2021-02-14
39619,Jeremy Parks,,F,F,Math,59.8,
39620,Christine Morales,unknown,F,B,math,-10,32-13-2020
39621,Marc Santiago,-1,Other,,History,-10,
39622,Tony Stewart,unknown,Other,D,Math,94.96,
39623,David Johnson,14,F,A,,N/A,2021-02-18
39624,Ms. Rachael Nguyen MD,20,M,F,Math,,
39625,Ronald Ramsey,,,A,,52.28,32-13-2020
39626,Brianna Castro,unknown,M,A,English,N/A,32-13-2020
39627,Benjamin Mccoy,-1,,F,History,,2021-05-12
39628,Bryan Shepherd,-1,F,D,History,N/A,2021-08-16
39629,Elizabeth Barton,25,,C,,N/A,32-13-2020
39630,Susan Reyes,,,A,English,,2022-10-06
39631,Adam Hutchinson,-1,,F,math,,2024-12-20
39632,Lori Lopez,unknown,Other,,Math,N/A,32-13-2020
39633,Karen Taylor,-1,M,C,math,,
39634,Patricia Baldwin,,maale,F,,-10,
39635,Pamela Williams,20,maale,,History,,32-13-2020
39636,Ashley Parker,unknown,maale,B,SCIENCE,69.55,32-13-2020
39637,Whitney Smith,-1,F,F,Math,N/A,32-13-2020
39638,Logan Turner,unknown,Other,A,,59.58,2020-10-24
39639,Thomas Murillo II,,F,B,math,-10,
39640,Peter Kennedy,,F,D,math,,
39641,Alejandro Raymond,,femle,D,English,-10,32-13-2020
39642,Rebecca Hernandez,14,Male,A,,-10,
39643,Susan Fernandez,,Female,A,Science,N/A,
39644,Isaac Bean,-1,Other,,History,N/A,2021-01-26
39645,Morgan Norton,-1,Female,,math,57.14,
39646,James Smith,,femle,A,,-10,2024-06-02
39647,Micheal Mcgee,,F,F,,50.4,2024-01-30
39648,Mark Perez DDS,,Male,,,N/A,2021-10-03
39649,Jennifer Olson,-1,maale,C,Science,73.29,32-13-2020
39650,Michelle Hays,,Male,A,Math,,32-13-2020
39651,Lisa Watson,12,maale,,,-10,32-13-2020
39652,Christopher Lara,18,maale,D,History,79.46,32-13-2020
39653,Lauren Ward,unknown,Female,B,math,,32-13-2020
39654,Kelly Wilson,,,,,,32-13-2020
39655,Kyle Walker,-1,,C,,N/A,
39656,Kathleen Pena,unknown,M,,math,,32-13-2020
39657,Kevin Taylor,-1,Other,A,,-10,2024-01-11
39658,Brandon Johnson,,F,,Science,,2020-07-20
39659,Mrs. Colleen Robinson DVM,unknown,M,,,86.79,32-13-2020
39660,Mark Miller,-1,maale,,History,-10,
39661,Robert Zimmerman,10,femle,C,,,2022-02-06
39662,Jennifer Coleman,21,Other,,Math,-10,32-13-2020
39663,Robert Cooper,18,femle,A,History,-10,2025-05-30
39664,Melissa Sparks,12,Other,D,SCIENCE,,
39665,Victoria Franklin,,Female,B,SCIENCE,-10,2021-03-11
39666,Jordan Wright,17,Female,,Science,-10,32-13-2020
39667,Caitlin Haney,,,F,History,-10,2024-06-21
39668,Matthew Cisneros,-1,M,B,English,,
39669,Emily Williams,-1,M,D,,72.13,32-13-2020
39670,Javier Hubbard,-1,,F,English,81.18,32-13-2020
39671,Kimberly Perez,24,,B,math,N/A,32-13-2020
39672,Lindsey Hayden,24,,B,Science,,
39673,Jessica Calderon,23,Other,,math,67.58,32-13-2020
39674,Greg Hunt,-1,Male,,English,N/A,
39675,David Kelly,,maale,B,SCIENCE,,32-13-2020
39676,Thomas Johnson,-1,Female,,History,96.15,
39677,Kim Silva,unknown,,,,,
39678,Robert Castro,unknown,maale,,SCIENCE,-10,32-13-2020
39679,Kelsey Clark,-1,F,A,Science,-10,
39680,Amy Baker,15,maale,C,,-10,2022-03-09
39681,Steven Doyle,unknown,,,Math,-10,
39682,Jill Huerta,20,maale,B,SCIENCE,-10,
39683,Cindy Ryan,unknown,Male,,SCIENCE,N/A,2022-11-20
39684,Mary Simpson,-1,Other,A,English,N/A,
39685,Lori Newton,unknown,,,math,-10,32-13-2020
39686,Robert Shannon,,maale,C,Math,-10,32-13-2020
39687,Teresa Mullins,-1,M,B,Science,,
39688,Sheila Stephenson,unknown,maale,D,Math,-10,2023-04-26
39689,Randy Robertson,,F,B,,-10,32-13-2020
39690,Joseph Kelly,,femle,A,History,N/A,
39691,Lisa Rodriguez,,Other,B,,N/A,
39692,Christopher Flores,,Female,F,History,-10,
39693,Janet Scott,17,Other,D,,73.19,32-13-2020
39694,John Simpson,,,C,Science,N/A,
39695,Ashley Mcfarland,unknown,F,,Science,99.79,32-13-2020
39696,John White,-1,,,English,N/A,32-13-2020
39697,Cynthia James,,maale,A,,91.17,32-13-2020
39698,Kelly Williams,22,Female,A,,N/A,32-13-2020
39699,James Bowers,,,D,SCIENCE,65.95,
39700,Gregory Jacobs,unknown,maale,A,SCIENCE,,2024-03-12
39701,Michael Miller,,Other,A,SCIENCE,,2020-12-04
39702,Thomas Turner,23,F,,,-10,2025-03-19
39703,Vickie Smith,22,maale,,SCIENCE,,2023-05-13
39704,Anthony Porter,-1,Male,,math,58.29,2023-01-14
39705,Natasha Rodriguez,unknown,maale,B,math,74.1,2022-04-25
39706,Mrs. Rachel Bentley,unknown,,D,,N/A,2024-01-19
39707,Linda Carter,-1,,,,-10,32-13-2020
39708,Robert Estrada,14,Other,B,,-10,32-13-2020
39709,Joshua Baker,unknown,,C,English,,32-13-2020
39710,Laura Patton,,F,F,,70.81,32-13-2020
39711,Alexis Hernandez,,F,D,Science,N/A,
39712,Mary Gordon,-1,,,,,
39713,Michelle Johnson,25,F,B,,,
39714,Rachel Ryan,-1,F,F,,73.76,2024-05-24
39715,Amanda Phillips,,,,History,,32-13-2020
39716,William Fernandez,unknown,M,C,Science,N/A,32-13-2020
39717,Antonio Gray,,,A,math,,32-13-2020
39718,Jessica Gutierrez,,F,D,Science,83.02,
39719,Ronald Downs,-1,,C,,,32-13-2020
39720,Kenneth Adams,-1,M,A,Math,,2025-01-20
39721,Tracey Craig,,Female,B,History,80.8,
39722,Michael Palmer,11,Female,C,,95.42,2023-04-26
39723,Anthony Beasley,13,,D,Math,N/A,32-13-2020
39724,Clayton Compton,25,M,B,,-10,32-13-2020
39725,Robert Lyons,unknown,femle,B,,82.2,
39726,Brandon Schmidt,-1,Other,C,History,86.64,2023-07-27
39727,Kristie Riggs,14,Female,D,SCIENCE,-10,32-13-2020
39728,Nathaniel Johnson,21,Other,,History,-10,2021-04-21
39729,Larry Miller,,F,F,Science,90.19,
39730,Manuel Young,unknown,femle,F,Math,-10,
39731,Deanna Williams,unknown,Male,B,English,N/A,2024-08-11
39732,Ashley Campbell,,M,B,Science,N/A,32-13-2020
39733,Jason Blackburn Jr.,unknown,Male,F,math,71.67,32-13-2020
39734,Lori Wright,-1,femle,B,History,N/A,32-13-2020
39735,Drew Ryan,,maale,B,History,84.44,
39736,Kellie Moreno,24,F,C,Math,53.06,32-13-2020
39737,Wendy Nelson,,Other,C,English,,32-13-2020
39738,Ronald Dixon,-1,M,A,Math,N/A,2024-02-24
39739,Robert Lozano,-1,,A,SCIENCE,-10,
39740,Robert Wallace,21,,,math,-10,2024-11-10
39741,Ronald Erickson,,M,B,,65.89,
39742,Michelle Stewart,,Female,A,English,,2021-08-30
39743,Jonathan Hall,unknown,,A,,N/A,2025-03-08
39744,Rebecca Davenport,,,A,,,32-13-2020
39745,Lisa Johnson,16,Female,F,History,56.08,32-13-2020
39746,Michael Curtis,16,M,,English,,
39747,Kristen Li,,femle,C,History,N/A,32-13-2020
39748,Audrey Mitchell,-1,,D,History,N/A,
39749,Nathan Knight,,femle,B,English,N/A,32-13-2020
39750,Samantha Klein,20,maale,D,SCIENCE,63.48,
39751,Sara Smith,unknown,femle,,,N/A,
39752,Christopher Mason,unknown,M,A,English,62.12,
39753,Barbara Perkins,unknown,maale,A,Math,-10,32-13-2020
39754,James Arnold,23,Other,,History,,2022-05-14
39755,Belinda Peterson,-1,M,B,,,32-13-2020
39756,Christine Gonzalez,-1,maale,A,SCIENCE,N/A,
39757,Charles Lawrence,,F,B,English,59.31,2024-08-24
39758,Michael Mayer,,femle,C,,,2025-01-25
39759,Daniel Rogers,25,M,D,Math,N/A,2022-05-21
39760,Melvin Thornton,-1,femle,C,,67.83,2020-08-26
39761,Anthony Clark,18,F,,SCIENCE,N/A,
39762,Alexander Gonzales,,,C,math,51.89,
39763,Donna Ortega,18,F,D,Science,81.47,32-13-2020
39764,Robert Lewis,12,Male,,Math,68.22,2021-02-25
39765,Michael Hill,17,femle,B,Math,N/A,
39766,Steven Cruz,22,,D,English,N/A,
39767,Jean Thompson,13,Female,F,History,69.16,
39768,Stephanie Perry,unknown,,,SCIENCE,-10,2024-01-24
39769,Danny Carpenter,,M,D,SCIENCE,-10,32-13-2020
39770,Steven Bryant,-1,F,C,History,-10,2025-02-13
39771,Dustin Davenport,unknown,,A,Science,,2020-07-14
39772,John Blake,unknown,F,D,History,N/A,32-13-2020
39773,Randall Frazier,-1,M,F,Science,83.36,
39774,Rebecca Cardenas,,Male,A,Science,,
39775,Aaron Hicks,unknown,femle,B,math,,32-13-2020
39776,Mrs. Angela Smith PhD,unknown,M,D,Science,,
39777,Sean Russo,,,F,Math,-10,32-13-2020
39778,Peter Smith,,,C,SCIENCE,-10,
39779,Elizabeth Washington,unknown,maale,D,History,N/A,2023-10-18
39780,Chelsea Thompson,-1,M,B,History,65.43,
39781,Jose Bell,14,femle,F,,-10,
39782,Katherine Lucas,unknown,M,D,History,52.76,2023-08-13
39783,Chad White DVM,unknown,Other,D,,-10,2021-02-14
39784,Lori Obrien,unknown,,B,SCIENCE,N/A,
39785,Martin Gentry,10,femle,D,,-10,2023-08-21
39786,Shawn Burgess,,Male,D,History,-10,
39787,Gabrielle Brooks,unknown,maale,C,math,-10,
39788,Jeffery Lester,,maale,B,SCIENCE,N/A,
39789,Katie Galloway,,M,A,Science,-10,32-13-2020
39790,Lori Gomez,unknown,Other,C,English,,32-13-2020
39791,Maria Gross,,Female,A,History,,
39792,Ricardo Giles,23,Other,D,,-10,32-13-2020
39793,Shannon Wells,-1,Male,F,Science,-10,32-13-2020
39794,Jo Diaz,,F,C,Science,90.85,32-13-2020
39795,Henry Berry,-1,Other,B,Science,84.43,2024-03-28
39796,Adam West,unknown,M,,English,,32-13-2020
39797,Dr. Lindsey Nguyen,unknown,maale,B,Science,67.16,2020-07-03
39798,Jennifer Butler,unknown,M,D,SCIENCE,,2024-09-26
39799,Peter Bryant,unknown,F,,math,,2023-01-29
39800,Anna Guzman,,maale,,English,,
39801,Brandon Allison,-1,,B,English,96.93,2024-08-12
39802,Charles Washington,unknown,F,D,English,62.99,2024-02-28
39803,Brendan Franklin MD,-1,F,B,,91.12,32-13-2020
39804,Sean Cruz,unknown,Other,A,Math,56.46,2023-01-10
39805,Danielle Pham,-1,,C,Science,,32-13-2020
39806,Kimberly Hebert DDS,-1,F,D,History,-10,2021-02-20
39807,Jermaine Patterson,unknown,,F,English,,32-13-2020
39808,Thomas Porter,unknown,Male,,,-10,32-13-2020
39809,Felicia Grant,11,femle,C,Math,N/A,32-13-2020
39810,Brandon James,,F,D,SCIENCE,N/A,2024-05-17
39811,Victoria Williams,-1,,F,English,N/A,
39812,Brittney Juarez,14,Other,,Science,,
39813,Jennifer Leon,25,,A,math,N/A,2023-01-14
39814,Brian Shelton,,maale,A,SCIENCE,-10,
39815,Debbie Arnold,-1,,,Science,,2021-04-08
39816,Monica Johnson,-1,Female,F,SCIENCE,96.59,32-13-2020
39817,Kathy Hicks,,,B,History,N/A,2023-03-01
39818,Amy Edwards,,Female,,math,N/A,
39819,Luis Williamson,,femle,B,,,
39820,Alyssa Gonzalez,unknown,Female,F,English,N/A,2021-06-16
39821,Jacob Mercer,-1,maale,,SCIENCE,N/A,
39822,Denise Nelson,unknown,Female,,English,,2023-09-23
39823,Faith Swanson,,,F,Science,N/A,2025-01-29
39824,Nathaniel Graham,,F,D,History,-10,32-13-2020
39825,Steven Garrison,-1,femle,F,History,,2023-01-14
39826,William Bryant,-1,Other,D,Math,,32-13-2020
39827,Lindsay Vaughn,16,Female,D,,N/A,32-13-2020
39828,William Pena,,F,C,math,N/A,32-13-2020
39829,Diane Long,,,F,History,,32-13-2020
39830,Mark Landry,unknown,,F,,,2020-12-11
39831,Katrina Mcpherson,-1,,B,SCIENCE,,32-13-2020
39832,Denise Ali,,M,A,English,-10,32-13-2020
39833,Emily Lee,-1,Female,B,,,2020-11-16
39834,Caitlin Garrison,,maale,D,History,,2020-09-28
39835,Diane Norris,-1,,F,Math,56.11,32-13-2020
39836,Anthony Ruiz,,maale,B,History,-10,2023-06-25
39837,Lawrence Williams,unknown,Male,,SCIENCE,-10,
39838,Christopher Beck,15,maale,B,Math,85.75,32-13-2020
39839,Caitlyn Bentley,-1,M,D,Science,N/A,2024-03-17
39840,Tiffany Saunders,,Male,,Math,N/A,2021-11-02
39841,Nicholas Campbell,-1,Other,,SCIENCE,-10,2023-08-11
39842,Michelle Stone,-1,F,,math,,2023-01-08
39843,David Heath,19,femle,,,94.56,32-13-2020
39844,Edward Perez,unknown,M,A,SCIENCE,-10,
39845,Michael Thomas,-1,F,A,Science,65.78,32-13-2020
39846,Andrea Smith,11,Male,A,History,,
39847,Michael Pena,-1,F,C,,-10,32-13-2020
39848,Kristin Price,-1,Other,D,math,,2024-04-25
39849,Kendra Vargas,unknown,F,F,SCIENCE,99.47,32-13-2020
39850,Jacob Perez,-1,,D,SCIENCE,,
39851,Jamie Smith,-1,Other,D,SCIENCE,-10,2023-12-28
39852,Mark Davis,12,Female,D,math,,32-13-2020
39853,Kelsey Ramirez,,maale,D,,N/A,
39854,Jennifer Byrd,18,M,,Science,55.25,32-13-2020
39855,Patricia Arnold,unknown,,A,math,N/A,2021-01-29
39856,Kyle Thompson,-1,maale,D,Science,-10,2024-04-09
39857,Stephanie Kelley,20,Female,B,math,,2021-12-06
39858,Bill Smith,23,Female,B,,,
39859,Rebekah Fuentes,22,F,,,N/A,32-13-2020
39860,Alyssa Thompson,-1,M,,,75.61,2022-10-05
39861,Christina Dyer,,F,,History,N/A,32-13-2020
39862,Dr. Aaron Morse,unknown,Other,F,SCIENCE,95.04,2024-10-22
39863,Rodney Hale,-1,M,A,SCIENCE,,
39864,Patrick Wood,-1,Male,A,Math,N/A,
39865,Kenneth Warner,19,Other,,English,-10,32-13-2020
39866,Shannon Williams,23,Other,C,,-10,32-13-2020
39867,Timothy Flores,-1,M,D,English,,2021-01-05
39868,Thomas Cox,14,,,English,-10,2024-05-06
39869,Kelly Herman,14,femle,B,,,2024-08-15
39870,Jose Mckenzie,unknown,Other,D,,N/A,2020-07-03
39871,Tiffany Warren,-1,,C,SCIENCE,N/A,32-13-2020
39872,Tracy Blackburn,,maale,,Math,-10,2021-09-24
39873,Michelle Spencer,-1,,,SCIENCE,N/A,2020-10-15
39874,Zachary Phillips,-1,femle,B,,N/A,32-13-2020
39875,Mark Stokes,unknown,Female,B,SCIENCE,,32-13-2020
39876,Michael Lee,,,,SCIENCE,-10,
39877,Joseph Barber,unknown,,C,,N/A,32-13-2020
39878,Monica Olson,25,maale,F,,N/A,2022-01-12
39879,Troy Martinez,unknown,Male,B,math,N/A,32-13-2020
39880,Karen Bradley,unknown,maale,,Math,-10,2023-04-28
39881,Stephanie Arias,unknown,Other,,,84.41,32-13-2020
39882,Joshua Richards,22,Female,D,English,56.79,
39883,Melvin Hamilton,14,,,History,71.35,32-13-2020
39884,Lori Gonzalez,-1,Male,A,Math,-10,
39885,Kimberly Blackburn,,,D,math,N/A,32-13-2020
39886,Ashley Barber,,Female,,math,-10,32-13-2020
39887,Hannah Wilson,unknown,femle,F,Math,N/A,32-13-2020
39888,Jacob Hines,unknown,Other,,History,95.45,
39889,Jeffrey Turner,21,,B,Science,,2025-06-15
39890,Shari Craig,unknown,M,A,Math,N/A,32-13-2020
39891,John Mays,,Female,,Science,N/A,32-13-2020
39892,Wendy Jackson,-1,M,,English,N/A,32-13-2020
39893,Phillip Hudson,-1,Male,,math,-10,32-13-2020
39894,Beth Roberts,unknown,M,,Science,70.45,
39895,Heather Yang,unknown,F,B,History,86.29,
39896,Nicole Khan,14,F,C,History,93.23,
39897,Christopher Parker,unknown,M,,SCIENCE,86.85,32-13-2020
39898,Timothy Whitaker,unknown,maale,,History,62.71,32-13-2020
39899,Colin Smith,-1,M,A,,,
39900,Carrie Rosario,unknown,M,D,,-10,
39901,Shannon Lopez,-1,maale,,History,,2022-07-05
39902,Christopher Williams,-1,Male,C,History,,
39903,Patrick Warren,21,Other,F,SCIENCE,N/A,32-13-2020
39904,Amanda Robinson,unknown,Male,D,math,,2020-07-29
39905,Timothy Baxter,21,F,,Math,98.21,2021-10-28
39906,Lindsey Snyder,unknown,maale,B,,N/A,32-13-2020
39907,Yvette Smith,-1,Male,C,History,89.36,
39908,Diana Anderson,unknown,,A,SCIENCE,,2024-03-14
39909,Mrs. Megan Ellis,,F,,Science,,
39910,Miss Holly Long PhD,unknown,M,B,History,,2025-03-16
39911,Ryan Johnson,,Female,,,-10,2023-07-24
39912,James Gordon,20,Male,B,SCIENCE,,2025-03-30
39913,Kimberly Atkins,-1,M,B,math,N/A,
39914,Matthew Bauer,-1,Male,,math,61.29,2022-06-17
39915,Carolyn Wilkerson,-1,Female,B,History,-10,2023-10-08
39916,Nicholas Hansen,,,C,Math,95.99,32-13-2020
39917,Tyler Lee,,,F,SCIENCE,,
39918,Cheryl Ferguson,-1,M,D,English,,2023-04-21
39919,Natalie Hardy,,maale,B,,97.16,2024-10-13
39920,Dylan Smith,-1,Other,D,Science,N/A,32-13-2020
39921,Sarah York,unknown,Male,,math,-10,
39922,Dr. Brenda Boone,-1,Other,A,SCIENCE,-10,2023-03-09
39923,Ryan Henderson,-1,maale,B,,N/A,
39924,Matthew Griffin,-1,Other,A,History,,2025-05-19
39925,Scott Brown,,,F,History,-10,2020-08-10
39926,Christina Lamb,-1,F,B,,56.27,32-13-2020
39927,Patricia Solomon,,F,,Science,-10,2022-06-09
39928,Casey Wilcox,unknown,M,,Math,-10,32-13-2020
39929,Kimberly Stevenson,-1,F,C,Science,N/A,32-13-2020
39930,Angela Hoffman,,Female,B,Math,71.06,
39931,Crystal Conner,-1,Female,F,Math,96.81,2023-06-09
39932,Anthony Castillo,,Male,,Math,,2024-04-27
39933,Angel Williams,20,Other,D,English,,
39934,Katherine Stewart,-1,femle,C,,,32-13-2020
39935,Samantha Delgado,13,maale,,Math,-10,
39936,Crystal Cohen,21,Male,,Math,97.53,2021-12-10
39937,Ronald Cook,-1,,B,English,97.6,32-13-2020
39938,Brian Fox,17,Female,D,math,,
39939,Michael Castro,,Other,D,Science,N/A,2022-12-26
39940,Andrea Gomez,unknown,femle,D,,-10,
39941,Steve Moore,,Male,D,,-10,
39942,Bradley Ward,-1,M,,SCIENCE,,
39943,Lisa Johnson,-1,Other,C,History,-10,32-13-2020
39944,Julia Brooks,unknown,femle,A,,,2024-08-28
39945,Morgan Rush,unknown,maale,F,SCIENCE,N/A,32-13-2020
39946,Samantha Diaz,unknown,M,D,History,,
39947,Leslie Torres,-1,F,,SCIENCE,98.31,2023-01-09
39948,Barbara Pierce,,,C,,,32-13-2020
39949,David Rodgers,-1,,,Science,-10,2024-10-29
39950,Samantha Oconnell,,femle,D,Science,96.59,2022-07-10
39951,John Mahoney,-1,maale,,math,N/A,32-13-2020
39952,Erica Wade,unknown,F,,math,,32-13-2020
39953,Joshua Brown,23,F,,History,N/A,32-13-2020
39954,Robin Wilson,,Other,C,SCIENCE,N/A,32-13-2020
39955,Victoria Maldonado PhD,,,F,History,70.82,32-13-2020
39956,Penny Marshall,14,Other,F,Math,N/A,
39957,Jorge Sawyer,unknown,,B,,,
39958,James Hayes,22,femle,C,,,32-13-2020
39959,Kathleen Avery,,M,D,math,-10,2025-02-22
39960,Douglas Hardy,,Female,,English,N/A,2022-02-13
39961,James Gonzalez,,Male,,Math,87.54,
39962,Zachary Vega,unknown,F,B,English,,32-13-2020
39963,Samantha Hernandez,,M,D,SCIENCE,,2021-09-06
39964,David Peck,unknown,Other,C,,-10,
39965,Zachary Smith,13,F,F,Science,-10,
39966,Sheila Montes,,Male,A,SCIENCE,-10,2021-07-11
39967,Sydney Villarreal,unknown,F,C,,,2021-01-21
39968,Troy Colon,unknown,F,,Math,-10,32-13-2020
39969,Cassandra Decker,,Male,B,math,,32-13-2020
39970,Kayla Mack,unknown,Male,,,,32-13-2020
39971,Jamie Lyons,unknown,Other,,SCIENCE,-10,32-13-2020
39972,William Thompson,unknown,M,F,History,-10,32-13-2020
39973,William Smith,,Male,,History,-10,
39974,Lisa Hayes,20,Other,D,English,84.87,2022-04-12
39975,Kevin Morris,-1,,D,math,-10,32-13-2020
39976,Cheryl Smith,11,Male,F,SCIENCE,62.16,32-13-2020
39977,Ashley Juarez,,Female,F,,84.0,
39978,Jillian Watson,,F,,,-10,
39979,Alicia Hines,unknown,M,F,,82.67,32-13-2020
39980,Antonio Andrews,-1,,,History,N/A,
39981,Christopher Lopez,-1,Female,C,math,N/A,2022-09-14
39982,Kevin Thompson,-1,F,D,Science,,
39983,Linda Simon,-1,Male,F,Science,N/A,
39984,William Waters,17,Female,F,Math,,
39985,Lee Brock,12,F,D,Science,N/A,32-13-2020
39986,Edwin Ramirez,,maale,B,,,2022-08-28
39987,Bryan Wilcox,19,,A,,N/A,
39988,Steven Dunlap,,M,,History,N/A,2024-07-30
39989,Allison Hunt,unknown,F,,math,N/A,32-13-2020
39990,Christina Kelly,-1,F,,,,32-13-2020
39991,Joel Cruz,,maale,B,Math,,2020-10-09
39992,Bradley Carpenter,unknown,F,,SCIENCE,N/A,
39993,Emily Fischer,10,Female,B,English,70.31,
39994,James Bates,-1,M,F,,92.43,2025-05-13
39995,Shawn Webb,unknown,Male,C,math,N/A,2022-10-13
39996,Carlos Dixon,11,M,A,Math,N/A,32-13-2020
39997,Karen Miller,-1,Male,B,,-10,2022-12-10
39998,Erica Jones,unknown,Male,B,History,-10,32-13-2020
39999,Steven Gilmore,12,,B,English,,2021-07-23
40000,Billy Freeman,12,Female,A,Math,-10,2025-04-10
40001,Joy Krueger,-1,Other,F,math,,32-13-2020
40002,Teresa Mason,unknown,,C,Science,,2020-10-05
40003,Kelli Aguilar,13,Female,,History,99.26,2021-04-26
40004,Samuel Massey,17,maale,,Science,61.97,2025-05-11
40005,Joyce Brown,-1,F,C,math,-10,32-13-2020
40006,Glenn Cole,,Female,,English,,2021-01-19
40007,Lisa Escobar,-1,Male,,History,N/A,
40008,Laura Bond,-1,F,,Math,69.64,32-13-2020
40009,James Mathews,,Male,A,English,92.74,32-13-2020
40010,Sandra Caldwell,,M,,Math,-10,
40011,Holly Wilkins,19,femle,C,,96.65,32-13-2020
40012,Robert Wolfe,-1,Male,B,math,78.75,32-13-2020
40013,Sonya Kennedy,24,F,C,,,32-13-2020
40014,Jennifer Roman,-1,M,F,math,,32-13-2020
40015,Tony Dixon,25,,C,History,N/A,2024-05-17
40016,Nicole Day,16,F,D,History,,32-13-2020
40017,Lisa Ortiz,23,,F,SCIENCE,80.2,2022-07-29
40018,John Fisher,-1,M,B,Science,-10,
40019,Stephen Meza,unknown,Female,,SCIENCE,,
40020,Mariah Griffith,17,femle,A,History,,
40021,Stephen Ward,,Female,,Math,,2023-03-23
40022,John Bean,13,maale,F,English,,32-13-2020
40023,Natalie Rice,12,Other,C,History,78.48,
40024,Vanessa Bryant,-1,maale,D,,N/A,32-13-2020
40025,Bryan Gray,,,,math,,2021-12-24
40026,Joseph Guerrero,unknown,femle,F,,N/A,32-13-2020
40027,Stephen Matthews,unknown,M,A,SCIENCE,,32-13-2020
40028,Stephanie Russell,unknown,maale,C,History,-10,
40029,Beth Elliott,unknown,F,,Science,-10,2023-02-22
40030,Luis Moore,-1,F,,math,N/A,32-13-2020
40031,Kevin Tran,unknown,femle,A,Science,N/A,
40032,Jason Mccoy,11,Male,,SCIENCE,,
40033,Christopher Wood,unknown,M,C,English,-10,
40034,Laura Garcia,-1,Male,D,,,32-13-2020
40035,Kimberly Greene,,maale,,Science,55.02,32-13-2020
40036,Ryan Williams,12,femle,C,English,,
40037,Jessica Knight,,M,C,English,-10,32-13-2020
40038,Jessica Johnson,,F,A,SCIENCE,,32-13-2020
40039,Brandon Clements,unknown,maale,C,History,,2023-04-23
40040,Brandon Robinson,unknown,M,A,Science,94.86,32-13-2020
40041,Erin Warren,,maale,A,Science,-10,
40042,Sandra Mendez,22,,A,English,-10,
40043,David Cooper,,femle,F,Math,51.54,32-13-2020
40044,John Rivera,unknown,Male,,History,,
40045,Franklin Mason,23,Other,F,Math,59.27,32-13-2020
40046,Michael Lawson,22,femle,A,,-10,2020-09-06
40047,Thomas Conrad,,Other,,History,,2023-08-02
40048,David Davis,unknown,F,F,English,N/A,2021-03-26
40049,Bryan Oliver,10,F,,,-10,32-13-2020
40050,Angelica Cameron,13,F,A,Math,56.19,32-13-2020
40051,Kelly Keller,,Male,F,math,,
40052,Hannah Wright,,,,Math,,2025-01-10
40053,John Miller,unknown,,,SCIENCE,N/A,
40054,Amanda Chambers,20,femle,F,History,-10,2021-12-21
40055,Andrea Carrillo,unknown,femle,B,Science,,2022-12-23
40056,Dorothy Robinson,-1,Female,B,History,N/A,2022-08-06
40057,Brian Kelly,24,M,C,Math,95.83,2021-08-21
40058,Patricia Garrison DDS,17,Female,D,,65.81,2025-01-21
40059,Sarah Wallace,unknown,Other,,,,
40060,Debra Wright,unknown,maale,,,-10,
40061,Jermaine Wright,,F,,English,-10,
40062,Kelly Lewis,22,Female,D,History,N/A,32-13-2020
40063,Patrick Meyer,unknown,,,Math,N/A,
40064,Stacy Turner,unknown,femle,F,,N/A,
40065,Robert Martin,unknown,maale,F,Science,-10,2022-06-20
40066,Erin Pacheco,,Male,B,History,-10,2024-05-01
40067,George Caldwell,11,maale,F,,N/A,32-13-2020
40068,Sharon Foster,,,,Science,N/A,2021-09-17
40069,Diana Hernandez,unknown,Male,F,English,N/A,2023-01-17
40070,Jeremy Bryant,unknown,M,B,Science,,2023-09-03
40071,Olivia Alvarez,,F,F,English,,
40072,Susan Stafford,unknown,F,D,Science,83.13,
40073,Kevin Freeman,unknown,maale,C,Science,N/A,2022-11-02
40074,Andrew Miller,16,femle,C,SCIENCE,,32-13-2020
40075,Kyle Mcintyre,,M,,History,-10,2022-10-09
40076,Paul Gordon,,femle,B,History,N/A,32-13-2020
40077,Paige Smith,-1,maale,B,SCIENCE,92.51,2022-11-24
40078,Adrienne Hall,,Male,,Math,-10,
40079,Cesar Smith,-1,,F,English,N/A,32-13-2020
40080,Sara Edwards,-1,Male,,English,N/A,
40081,Allison Smith,,,A,Science,52.4,32-13-2020
