student_id,student_name,age,gender,course,grade,attendance,score,date_enrolled
4175,Student_4175,20,other,Mathematics,B,Present,N/A,2024-12-19
4176,Student_4176,12,Female,Science,D,,2.05,14/08/2024
4177,Student_4177,N/A,female,ENGLISH,N/A,P,12.76,2024-11-28
4178,Student_4178,N/A,female,SCIENCE,,P,N/A,2024-11-08
4179,Student_4179,10,male,Science,B,N/A,,2024-02-24
4180,Student_4180,,Other,SCIENCE,,absent,N/A,invalid
4181,Student_4181,20,other,Science,N/A,P,,2024-08-13
4182,Student_4182,,male,math,N/A,N/A,N/A,18/02/2024
4183,Student_4183,N/A,Female,Science,A,N/A,N/A,2024-12-24
4184,Student_4184,11,other,SCIENCE,,present,-3,invalid
4185,Student_4185,,Other,MATH,A+,N/A,-9,2024-10-22
4186,Student_4186,,Male,SCIENCE,F,Present,-8,2024-01-24
4187,Student_4187,,other,SCIENCE,N/A,Absent,N/A,2024-04-03
4188,Student_4188,14,female,HISTORY,D,absent,0.77,2024-09-11
4189,Student_4189,,female,History,C,N/A,,2024-03-03
4190,Student_4190,,Male,Science,C,A,N/A,invalid
4191,Student_4191,N/A,male,MATH,D,present,26.73,2024-03-26
4192,Student_4192,19,male,SCIENCE,C,absent,,invalid
4193,Student_4193,N/A,other,ENGLISH,D,A,-4,2024-11-25
4194,Student_4194,12,other,History,,N/A,N/A,2024-03-18
4195,Student_4195,,Female,Science,N/A,,N/A,2024-04-11
4196,Student_4196,,Other,SCIENCE,A+,A,,2024-02-22
4197,Student_4197,N/A,male,History,B-,present,N/A,18/03/2024
4198,Student_4198,,Male,Mathematics,C,N/A,N/A,2024-10-16
4199,Student_4199,,FEMALE,English,D,N/A,21.62,2024-04-13
4200,Student_4200,N/A,other,SCIENCE,B-,absent,-4,2024-03-10
4201,Student_4201,18,Other,HISTORY,A,,,invalid
4202,Student_4202,,other,HISTORY,D,,,05/06/2024
4203,Student_4203,,Female,SCIENCE,C,P,-9,2024-06-26
4204,Student_4204,N/A,Male,HISTORY,D,,-9,2024-12-21
4205,Student_4205,20,Male,Mathematics,A,absent,3.13,invalid
4206,Student_4206,,FEMALE,MATH,A+,P,,2024-04-19
4207,Student_4207,12,Other,MATH,N/A,present,86.04,2024-03-04
4208,Student_4208,,Male,MATH,A+,N/A,,2024-11-23
4209,Student_4209,,male,HISTORY,D,P,9.74,2024-07-10
4210,Student_4210,14,male,English,B,,-7,2024-12-19
4211,Student_4211,,Male,Mathematics,F,P,N/A,2024-10-08
4212,Student_4212,,other,MATH,C,Present,-2,2024-04-24
4213,Student_4213,19,female,english,F,P,,27/11/2024
4214,Student_4214,,FEMALE,science,C,P,0.74,2024-12-19
4215,Student_4215,,female,SCIENCE,D,P,-8,05/12/2024
4216,Student_4216,,FEMALE,English,,A,-2,2024-07-01
4217,Student_4217,11,other,Science,,P,49.98,2024-08-17
4218,Student_4218,15,Male,english,,,,2024-12-07
4219,Student_4219,15,Other,Science,N/A,P,N/A,22/02/2024
4220,Student_4220,N/A,Other,math,F,present,,04/09/2024
4221,Student_4221,12,Male,English,F,present,-9,10/10/2024
4222,Student_4222,,Female,science,F,present,,invalid
4223,Student_4223,,female,Science,B,A,64.57,2024-02-16
4224,Student_4224,N/A,Male,english,A,Present,N/A,2024-11-22
4225,Student_4225,,FEMALE,History,F,N/A,,2024-05-25
4226,Student_4226,N/A,Other,Mathematics,N/A,A,,2024-12-17
4227,Student_4227,,other,math,A,,,invalid
4228,Student_4228,N/A,FEMALE,MATH,B,present,-8,2024-04-10
4229,Student_4229,N/A,other,English,D,Absent,18.5,2024-10-17
4230,Student_4230,,FEMALE,english,B-,P,N/A,2024-09-08
4231,Student_4231,11,female,History,A,Present,N/A,2024-08-09
4232,Student_4232,N/A,other,History,N/A,Absent,,invalid
4233,Student_4233,,female,english,A+,Present,-3,2024-11-13
4234,Student_4234,N/A,female,science,A+,present,N/A,25/10/2024
4235,Student_4235,N/A,other,HISTORY,C,P,N/A,2024-04-03
4236,Student_4236,17,Other,english,,absent,-2,2024-04-08
4237,Student_4237,,male,History,B-,absent,,invalid
4238,Student_4238,,Male,MATH,F,A,-8,2024-09-18
4239,Student_4239,12,Male,ENGLISH,A,N/A,N/A,2024-11-24
4240,Student_4240,,Male,MATH,N/A,absent,-2,2024-08-26
4241,Student_4241,18,FEMALE,Mathematics,B,A,,2024-06-13
4242,Student_4242,N/A,Male,HISTORY,F,A,57.47,26/05/2024
4243,Student_4243,,Female,science,A,A,N/A,2024-08-19
4244,Student_4244,,male,HISTORY,A,absent,-7,invalid
4245,Student_4245,,Female,MATH,A+,absent,,2024-12-14
4246,Student_4246,17,Other,SCIENCE,D,A,,2024-02-07
4247,Student_4247,10,Female,MATH,A+,A,N/A,2024-04-28
4248,Student_4248,N/A,Other,math,C,Present,,2024-02-21
4249,Student_4249,12,female,ENGLISH,N/A,Present,81.87,08/01/2024
4250,Student_4250,15,Other,science,A,P,0.67,2024-05-11
4251,Student_4251,11,other,History,B-,,N/A,2024-08-24
4252,Student_4252,,Other,science,N/A,Present,N/A,2024-05-06
4253,Student_4253,N/A,other,English,,Present,,2024-11-14
4254,Student_4254,N/A,other,English,,N/A,73.53,2024-04-15
4255,Student_4255,17,Other,english,D,Present,-1,28/12/2024
4256,Student_4256,N/A,other,ENGLISH,,A,,2024-12-06
4257,Student_4257,19,female,HISTORY,N/A,Absent,,2024-07-28
4258,Student_4258,N/A,female,Mathematics,N/A,N/A,,2024-07-18
4259,Student_4259,13,Male,english,N/A,Absent,N/A,2024-11-28
4260,Student_4260,17,Male,Mathematics,N/A,N/A,N/A,2024-07-12
4261,Student_4261,,Male,Mathematics,B-,P,-7,2024-08-06
4262,Student_4262,N/A,Female,Science,B-,P,-9,2024-12-22
4263,Student_4263,N/A,FEMALE,science,B,P,N/A,2024-02-25
4264,Student_4264,15,female,science,B,Present,-9,2024-07-10
4265,Student_4265,N/A,Male,History,A,,,2024-06-28
4266,Student_4266,14,male,ENGLISH,,Present,-10,2024-06-08
4267,Student_4267,13,Male,ENGLISH,A+,N/A,,01/01/2024
4268,Student_4268,,male,english,B-,absent,-6,2024-06-20
4269,Student_4269,12,female,Science,B,Absent,-9,2024-10-27
4270,Student_4270,13,Other,ENGLISH,F,absent,-2,2024-09-09
4271,Student_4271,,Male,SCIENCE,B-,N/A,-4,02/02/2024
4272,Student_4272,N/A,male,science,F,P,64.46,2024-04-11
4273,Student_4273,N/A,Other,SCIENCE,A+,Present,N/A,2024-12-03
4274,Student_4274,14,Other,math,F,Present,,18/04/2024
4275,Student_4275,N/A,female,math,,P,-6,2024-09-24
4276,Student_4276,14,FEMALE,English,,P,N/A,25/10/2024
4277,Student_4277,N/A,Female,Science,,Absent,-4,2024-04-05
4278,Student_4278,18,Female,SCIENCE,B,Absent,-5,2024-10-06
4279,Student_4279,N/A,male,English,A,Absent,-5,2024-12-06
4280,Student_4280,N/A,Other,SCIENCE,D,present,N/A,19/05/2024
4281,Student_4281,N/A,Male,Science,B-,Absent,N/A,2024-12-14
4282,Student_4282,20,Other,science,B,P,,16/09/2024
4283,Student_4283,,Other,science,B-,A,-8,19/04/2024
4284,Student_4284,,Male,Science,C,A,N/A,2024-07-08
4285,Student_4285,N/A,Other,science,A,Present,-7,2024-11-20
4286,Student_4286,11,Other,math,F,absent,N/A,2024-03-09
4287,Student_4287,,Male,ENGLISH,C,Absent,92.23,24/02/2024
4288,Student_4288,12,Male,Science,N/A,Absent,,2024-03-07
4289,Student_4289,14,Male,ENGLISH,,Present,N/A,2024-02-27
4290,Student_4290,,Other,HISTORY,N/A,absent,53.23,2024-05-12
4291,Student_4291,N/A,other,Mathematics,D,present,8.69,2024-06-01
4292,Student_4292,N/A,Female,science,N/A,N/A,N/A,2024-05-14
4293,Student_4293,N/A,female,english,,,68.42,2024-09-07
4294,Student_4294,N/A,other,English,B-,Present,79.0,2024-04-13
4295,Student_4295,17,male,Mathematics,F,Present,N/A,2024-07-22
4296,Student_4296,N/A,Female,English,F,Present,-8,2024-10-08
4297,Student_4297,11,male,Science,C,A,54.98,2024-03-09
4298,Student_4298,,male,Science,F,A,52.45,invalid
4299,Student_4299,,male,English,D,N/A,,invalid
4300,Student_4300,,male,science,B-,Present,N/A,11/12/2024
4301,Student_4301,14,Other,science,B,present,-1,2024-12-24
4302,Student_4302,N/A,Male,english,N/A,A,,2024-07-21
4303,Student_4303,15,Other,english,F,P,-10,2024-02-08
4304,Student_4304,N/A,FEMALE,science,A,absent,,2024-09-15
4305,Student_4305,N/A,other,math,B,N/A,N/A,invalid
4306,Student_4306,,Female,English,B-,present,,02/02/2024
4307,Student_4307,,Female,English,A,absent,N/A,invalid
4308,Student_4308,14,female,math,B,P,N/A,2024-07-05
4309,Student_4309,N/A,Female,English,A,A,-8,2024-09-19
4310,Student_4310,19,Male,HISTORY,A,,N/A,2024-10-10
4311,Student_4311,,Other,science,B,absent,74.43,2024-05-11
4312,Student_4312,,Male,MATH,B-,Absent,N/A,16/05/2024
4313,Student_4313,11,Female,ENGLISH,D,absent,N/A,2024-11-22
4314,Student_4314,N/A,Female,math,,,95.98,2024-08-16
4315,Student_4315,16,FEMALE,Mathematics,B-,Present,N/A,2024-03-26
4316,Student_4316,,FEMALE,MATH,A+,absent,-2,invalid
4317,Student_4317,,Other,MATH,C,absent,1.82,2024-02-16
4318,Student_4318,,FEMALE,SCIENCE,B-,absent,3.9,2024-05-10
4319,Student_4319,14,other,SCIENCE,C,Absent,-5,2024-10-05
4320,Student_4320,11,male,science,,A,N/A,26/02/2024
4321,Student_4321,N/A,male,History,B-,present,8.48,2024-03-09
4322,Student_4322,,male,english,B,N/A,,2024-12-27
4323,Student_4323,,Female,math,A,Absent,,2024-01-02
4324,Student_4324,N/A,FEMALE,History,D,,-5,2024-07-08
4325,Student_4325,N/A,other,english,B,N/A,,2024-03-25
4326,Student_4326,15,Other,science,F,Absent,-3,2024-04-19
4327,Student_4327,19,Female,English,A,Absent,N/A,2024-07-07
4328,Student_4328,,Other,HISTORY,F,,23.63,2024-05-19
4329,Student_4329,15,Female,English,A+,Present,19.43,2024-01-09
4330,Student_4330,N/A,other,Mathematics,C,N/A,,2024-03-26
4331,Student_4331,,Other,english,F,A,,2024-10-05
4332,Student_4332,N/A,FEMALE,SCIENCE,D,,N/A,2024-06-11
4333,Student_4333,20,male,Mathematics,B-,A,N/A,2024-11-02
4334,Student_4334,,Other,History,,Absent,N/A,2024-08-13
4335,Student_4335,12,male,History,A,N/A,88.69,invalid
4336,Student_4336,N/A,Female,English,A,absent,-3,2024-01-28
4337,Student_4337,19,Other,HISTORY,A+,,-1,2024-08-20
4338,Student_4338,,male,History,A+,Absent,36.25,2024-04-14
4339,Student_4339,N/A,FEMALE,English,A,A,N/A,invalid
4340,Student_4340,N/A,Other,English,C,N/A,-10,10/10/2024
4341,Student_4341,N/A,Other,MATH,A,N/A,N/A,invalid
4342,Student_4342,N/A,FEMALE,Mathematics,B-,P,-2,18/03/2024
4343,Student_4343,N/A,other,HISTORY,B,N/A,-1,2024-11-12
4344,Student_4344,N/A,male,History,B,N/A,,2024-11-19
4345,Student_4345,,male,History,A+,P,,2024-11-09
4346,Student_4346,18,male,HISTORY,A+,Absent,-5,2024-03-17
4347,Student_4347,14,female,science,F,Present,-7,2024-04-10
4348,Student_4348,N/A,FEMALE,english,B-,,38.92,2024-02-18
4349,Student_4349,N/A,Male,Science,B-,,60.81,2024-10-14
4350,Student_4350,,Female,History,B-,N/A,,2024-08-16
4351,Student_4351,,Other,History,,A,N/A,03/06/2024
4352,Student_4352,N/A,male,HISTORY,B,A,-6,2024-06-21
4353,Student_4353,N/A,other,History,A,Present,N/A,2024-01-27
4354,Student_4354,,Other,SCIENCE,C,Present,N/A,2024-08-02
4355,Student_4355,N/A,other,ENGLISH,C,N/A,N/A,2024-03-07
4356,Student_4356,,male,science,A,present,N/A,26/02/2024
4357,Student_4357,,other,english,F,Present,N/A,2024-02-07
4358,Student_4358,,FEMALE,science,N/A,N/A,,2024-01-04
4359,Student_4359,N/A,male,HISTORY,A,absent,68.11,2024-08-04
4360,Student_4360,,male,Mathematics,A,N/A,N/A,2024-10-01
4361,Student_4361,,FEMALE,math,C,present,57.73,2024-04-26
4362,Student_4362,,male,Science,B,,-7,2024-03-17
4363,Student_4363,19,FEMALE,english,A,absent,,2024-01-09
4364,Student_4364,10,male,English,B,Present,,2024-02-14
4365,Student_4365,N/A,male,science,F,N/A,50.39,2024-02-28
4366,Student_4366,,Female,HISTORY,N/A,Present,,2024-05-06
4367,Student_4367,N/A,FEMALE,English,B,N/A,N/A,2024-06-14
4368,Student_4368,19,male,Mathematics,A+,present,,2024-01-25
4369,Student_4369,12,other,History,F,A,-8,2024-11-09
4370,Student_4370,12,Female,ENGLISH,N/A,Absent,-9,2024-12-28
4371,Student_4371,N/A,FEMALE,MATH,D,absent,N/A,2024-06-02
4372,Student_4372,,FEMALE,english,,absent,36.75,2024-07-01
4373,Student_4373,,FEMALE,Mathematics,,Absent,,2024-03-07
4374,Student_4374,N/A,male,english,F,Present,53.25,2024-06-06
4375,Student_4375,,male,SCIENCE,D,present,,2024-09-08
4376,Student_4376,17,female,ENGLISH,A+,Present,N/A,2024-12-28
4377,Student_4377,20,Female,History,B,present,-8,2024-08-28
4378,Student_4378,20,Male,science,A+,present,-3,13/03/2024
4379,Student_4379,12,Male,math,N/A,A,-2,2024-09-24
4380,Student_4380,,other,science,B,P,-5,2024-06-15
4381,Student_4381,N/A,Other,Science,,absent,N/A,2024-12-24
4382,Student_4382,N/A,Male,science,B-,Absent,N/A,2024-04-22
4383,Student_4383,15,Male,science,F,absent,77.44,27/01/2024
4384,Student_4384,16,Female,Science,,,N/A,2024-11-17
4385,Student_4385,,Other,English,N/A,Present,N/A,2024-09-15
4386,Student_4386,N/A,FEMALE,english,D,present,,2024-05-24
4387,Student_4387,,Female,english,B-,present,,2024-08-04
4388,Student_4388,,female,math,A,A,-1,27/08/2024
4389,Student_4389,,Male,HISTORY,B-,Absent,N/A,invalid
4390,Student_4390,N/A,Female,SCIENCE,D,A,-5,2024-02-25
4391,Student_4391,N/A,other,Mathematics,B,present,,2024-12-25
4392,Student_4392,13,other,Mathematics,N/A,,,2024-07-08
4393,Student_4393,,Male,Science,F,absent,25.01,24/09/2024
4394,Student_4394,16,Other,Science,B,P,81.84,invalid
4395,Student_4395,N/A,male,Science,A,P,47.72,2024-07-05
4396,Student_4396,,Male,English,B,A,-4,invalid
4397,Student_4397,,Other,Science,D,P,N/A,2024-11-26
4398,Student_4398,N/A,Other,math,C,present,,02/09/2024
4399,Student_4399,19,male,math,B,absent,79.91,2024-09-23
4400,Student_4400,N/A,other,HISTORY,C,Absent,71.35,2024-03-19
4401,Student_4401,,other,MATH,A,N/A,N/A,16/08/2024
4402,Student_4402,,Male,English,C,N/A,56.02,08/04/2024
4403,Student_4403,12,Female,math,B,P,-3,2024-12-01
4404,Student_4404,N/A,male,MATH,N/A,A,,2024-07-15
4405,Student_4405,20,male,Science,,present,N/A,2024-09-28
4406,Student_4406,15,male,History,D,A,N/A,2024-11-26
4407,Student_4407,,Male,MATH,A+,A,-2,2024-05-11
4408,Student_4408,17,female,Science,A,N/A,,2024-02-04
4409,Student_4409,N/A,Female,MATH,F,Present,N/A,01/02/2024
4410,Student_4410,10,Male,SCIENCE,A+,P,-3,2024-11-13
4411,Student_4411,,Female,English,A+,N/A,63.14,07/03/2024
4412,Student_4412,,Male,science,C,present,-2,invalid
4413,Student_4413,N/A,other,english,D,absent,-10,2024-01-19
4414,Student_4414,,male,HISTORY,C,N/A,31.19,2024-09-12
4415,Student_4415,N/A,Female,Science,C,Absent,-6,18/06/2024
4416,Student_4416,N/A,male,math,C,N/A,78.48,2024-12-22
4417,Student_4417,,female,Science,D,Absent,N/A,03/12/2024
4418,Student_4418,13,Female,MATH,F,P,70.77,2024-07-04
4419,Student_4419,15,Other,HISTORY,D,present,-7,2024-05-17
4420,Student_4420,,male,science,N/A,Absent,74.49,2024-01-13
4421,Student_4421,N/A,FEMALE,History,F,Absent,N/A,2024-07-19
4422,Student_4422,N/A,Female,Mathematics,N/A,A,76.45,2024-02-08
4423,Student_4423,N/A,female,SCIENCE,,Present,N/A,2024-08-07
4424,Student_4424,16,other,Science,F,N/A,N/A,2024-09-21
4425,Student_4425,N/A,other,science,D,A,27.45,08/04/2024
4426,Student_4426,,male,HISTORY,A,,N/A,2024-05-23
4427,Student_4427,,Male,English,F,,-8,27/03/2024
4428,Student_4428,13,other,English,A,present,4.01,invalid
4429,Student_4429,,female,English,,Absent,,11/12/2024
4430,Student_4430,N/A,Female,Mathematics,B-,,1.07,2024-09-16
4431,Student_4431,N/A,Other,science,C,absent,61.61,2024-10-14
4432,Student_4432,N/A,female,SCIENCE,D,present,N/A,24/02/2024
4433,Student_4433,,female,science,F,P,N/A,2024-08-24
4434,Student_4434,,male,Mathematics,F,N/A,40.95,2024-09-14
4435,Student_4435,,other,SCIENCE,A+,N/A,N/A,2024-06-09
4436,Student_4436,N/A,male,Mathematics,F,Absent,-7,2024-10-26
4437,Student_4437,N/A,Other,Mathematics,A,Present,N/A,2024-02-15
4438,Student_4438,N/A,female,MATH,,Present,66.63,2024-04-22
4439,Student_4439,,Female,english,B,Absent,27.11,invalid
4440,Student_4440,N/A,male,science,N/A,absent,,2024-07-07
4441,Student_4441,,female,math,B,Absent,,06/01/2024
4442,Student_4442,N/A,female,science,C,N/A,-3,06/01/2024
4443,Student_4443,17,Male,Science,A,Absent,-7,2024-03-27
4444,Student_4444,12,male,English,D,present,70.34,2024-04-22
4445,Student_4445,,Male,ENGLISH,B,Present,N/A,28/12/2024
4446,Student_4446,N/A,Female,english,C,,-6,2024-12-03
4447,Student_4447,N/A,other,SCIENCE,D,Present,,2024-04-09
4448,Student_4448,N/A,female,HISTORY,,P,,2024-12-26
4449,Student_4449,13,male,Mathematics,A+,Present,,2024-03-17
4450,Student_4450,10,other,Science,B,N/A,46.1,2024-06-15
4451,Student_4451,10,male,Science,,absent,-6,08/06/2024
4452,Student_4452,,female,MATH,A+,Present,63.75,2024-02-20
4453,Student_4453,16,Female,ENGLISH,B,P,,2024-05-18
4454,Student_4454,N/A,female,English,B-,,-2,2024-09-27
4455,Student_4455,,male,english,N/A,Absent,71.09,2024-11-24
4456,Student_4456,19,FEMALE,SCIENCE,A,N/A,N/A,2024-06-13
4457,Student_4457,20,Other,Mathematics,A+,A,-8,2024-03-07
4458,Student_4458,N/A,other,math,A+,,,06/01/2024
4459,Student_4459,15,FEMALE,SCIENCE,D,absent,59.07,2024-10-10
4460,Student_4460,,male,science,A,N/A,N/A,2024-11-23
4461,Student_4461,N/A,Other,ENGLISH,A+,absent,-5,03/11/2024
4462,Student_4462,,male,SCIENCE,F,Present,-8,2024-05-02
4463,Student_4463,N/A,Male,Mathematics,F,Present,,2024-06-22
4464,Student_4464,12,Male,math,,Absent,-10,2024-11-02
4465,Student_4465,N/A,Male,Mathematics,B-,N/A,,2024-09-07
4466,Student_4466,N/A,male,MATH,B-,A,-3,2024-05-26
4467,Student_4467,N/A,other,math,A+,Present,N/A,invalid
4468,Student_4468,16,FEMALE,MATH,,Present,N/A,2024-09-14
4469,Student_4469,,Male,History,C,present,76.05,15/10/2024
4470,Student_4470,,Female,science,,Absent,,2024-01-15
4471,Student_4471,15,FEMALE,Science,B-,Present,-3,2024-03-11
4472,Student_4472,17,Male,SCIENCE,C,N/A,55.11,2024-02-21
4473,Student_4473,N/A,female,HISTORY,N/A,,,2024-02-24
4474,Student_4474,,other,SCIENCE,A,absent,20.08,2024-02-18
4475,Student_4475,13,Other,HISTORY,C,Present,-6,11/05/2024
4476,Student_4476,,female,english,A,A,75.56,2024-04-05
4477,Student_4477,N/A,female,ENGLISH,C,Present,38.06,invalid
4478,Student_4478,20,other,SCIENCE,D,A,-7,2024-11-22
4479,Student_4479,N/A,male,ENGLISH,B,N/A,N/A,2024-09-13
4480,Student_4480,,other,math,N/A,Absent,,2024-05-05
4481,Student_4481,N/A,Male,Mathematics,,N/A,-10,2024-10-21
4482,Student_4482,N/A,FEMALE,SCIENCE,A+,,N/A,2024-12-09
4483,Student_4483,18,male,Mathematics,B-,present,N/A,25/02/2024
4484,Student_4484,11,male,math,A+,present,,2024-05-04
4485,Student_4485,,Other,math,B,,23.98,2024-09-21
4486,Student_4486,,FEMALE,History,B-,P,,20/06/2024
4487,Student_4487,N/A,Other,math,B-,present,,2024-09-22
4488,Student_4488,,Female,MATH,F,,,2024-05-03
4489,Student_4489,,other,math,A,,51.09,2024-07-15
4490,Student_4490,,FEMALE,History,A,N/A,-8,2024-02-12
4491,Student_4491,N/A,male,HISTORY,F,A,N/A,28/05/2024
4492,Student_4492,14,Other,math,A,Absent,-1,25/12/2024
4493,Student_4493,N/A,other,english,,P,29.72,2024-10-15
4494,Student_4494,N/A,female,SCIENCE,,Present,-8,2024-11-28
4495,Student_4495,,male,HISTORY,,N/A,,2024-11-19
4496,Student_4496,,Female,English,D,absent,N/A,19/08/2024
4497,Student_4497,N/A,female,math,A,absent,,21/01/2024
4498,Student_4498,18,FEMALE,HISTORY,B,,-4,2024-01-17
4499,Student_4499,,other,HISTORY,A+,present,-7,03/10/2024
4500,Student_4500,N/A,Male,science,B-,P,-5,2024-05-11
4501,Student_4501,,female,HISTORY,B,P,59.1,25/05/2024
4502,Student_4502,19,female,MATH,B,Absent,53.19,2024-07-12
4503,Student_4503,,other,english,B,,-6,2024-02-16
4504,Student_4504,12,FEMALE,MATH,C,,N/A,2024-07-11
4505,Student_4505,,Female,Science,,present,-3,invalid
4506,Student_4506,N/A,female,MATH,F,absent,-6,2024-10-20
4507,Student_4507,N/A,female,History,A,A,N/A,2024-12-18
4508,Student_4508,,FEMALE,ENGLISH,D,N/A,-4,2024-11-04
4509,Student_4509,,Male,English,A,,N/A,2024-06-16
4510,Student_4510,19,Male,English,,present,-6,2024-05-28
4511,Student_4511,,male,SCIENCE,D,N/A,12.52,2024-11-01
4512,Student_4512,11,Male,English,A,N/A,83.99,04/08/2024
4513,Student_4513,N/A,Female,SCIENCE,B,A,-5,2024-07-27
4514,Student_4514,N/A,other,History,F,absent,N/A,2024-01-21
4515,Student_4515,15,FEMALE,Mathematics,D,P,N/A,invalid
4516,Student_4516,N/A,male,Science,,A,4.62,2024-12-14
4517,Student_4517,11,male,History,A+,A,N/A,2024-06-02
4518,Student_4518,14,FEMALE,Science,B-,,N/A,2024-11-25
4519,Student_4519,N/A,Male,MATH,D,absent,,2024-10-25
4520,Student_4520,17,FEMALE,Science,B,A,-2,2024-03-04
4521,Student_4521,N/A,female,english,B,P,N/A,18/10/2024
4522,Student_4522,,Male,Science,A,absent,,03/10/2024
4523,Student_4523,,Other,math,N/A,N/A,-3,2024-04-23
4524,Student_4524,10,Male,Science,B,N/A,,2024-04-09
4525,Student_4525,,male,Science,,present,24.97,2024-11-02
4526,Student_4526,N/A,male,math,B-,Absent,N/A,14/06/2024
4527,Student_4527,,Female,Mathematics,F,Absent,1.3,2024-02-06
4528,Student_4528,,Female,HISTORY,C,Absent,N/A,2024-08-01
4529,Student_4529,15,FEMALE,HISTORY,N/A,A,82.12,26/08/2024
4530,Student_4530,,Male,English,F,present,N/A,2024-04-21
4531,Student_4531,N/A,female,Mathematics,D,Absent,N/A,2024-08-17
4532,Student_4532,,Other,Mathematics,D,present,,01/03/2024
4533,Student_4533,15,male,ENGLISH,D,Present,N/A,2024-10-03
4534,Student_4534,N/A,Other,SCIENCE,A,Present,-9,invalid
4535,Student_4535,17,other,HISTORY,C,N/A,84.55,2024-02-06
4536,Student_4536,,female,Mathematics,B,Absent,-5,2024-05-12
4537,Student_4537,11,female,MATH,D,,65.42,2024-10-21
4538,Student_4538,18,Female,MATH,N/A,Absent,,2024-02-25
4539,Student_4539,19,Other,English,A,,-8,2024-10-12
4540,Student_4540,N/A,Male,science,F,A,-10,2024-05-11
4541,Student_4541,11,Female,HISTORY,,Absent,-4,11/01/2024
4542,Student_4542,,other,MATH,F,,-5,2024-03-06
4543,Student_4543,,Male,math,,present,38.56,2024-10-11
4544,Student_4544,N/A,other,Science,A+,Present,-2,2024-10-04
4545,Student_4545,,Male,History,A+,absent,79.24,2024-06-16
4546,Student_4546,N/A,male,History,C,Absent,4.6,2024-03-18
4547,Student_4547,13,FEMALE,MATH,C,present,-6,2024-10-21
4548,Student_4548,13,male,Science,A,A,,27/09/2024
4549,Student_4549,N/A,Male,ENGLISH,N/A,Absent,-4,2024-12-01
4550,Student_4550,N/A,male,math,A,Present,N/A,2024-01-14
4551,Student_4551,N/A,female,math,B-,Present,-6,2024-01-20
4552,Student_4552,13,Female,Science,F,N/A,-1,06/07/2024
4553,Student_4553,,Female,Science,,Present,-7,invalid
4554,Student_4554,,other,HISTORY,N/A,P,69.3,2024-03-19
4555,Student_4555,,Other,math,,absent,,2024-10-20
4556,Student_4556,20,female,english,A+,Absent,18.5,05/10/2024
4557,Student_4557,N/A,male,Mathematics,,A,,2024-01-22
4558,Student_4558,,other,History,B-,Present,N/A,2024-05-09
4559,Student_4559,14,other,english,,Absent,,2024-05-16
4560,Student_4560,12,Male,History,B-,,N/A,2024-10-01
4561,Student_4561,N/A,female,History,B,P,-5,2024-12-15
4562,Student_4562,N/A,male,english,A+,absent,69.1,2024-07-03
4563,Student_4563,N/A,FEMALE,english,A+,N/A,-2,2024-09-08
4564,Student_4564,N/A,Other,HISTORY,B-,Present,,2024-09-11
4565,Student_4565,20,Female,HISTORY,A,P,16.29,2024-03-07
4566,Student_4566,N/A,FEMALE,Mathematics,C,N/A,-1,10/07/2024
4567,Student_4567,11,FEMALE,english,B,,13.37,2024-01-09
4568,Student_4568,N/A,male,History,N/A,absent,,2024-10-13
4569,Student_4569,N/A,Male,SCIENCE,D,N/A,,28/02/2024
4570,Student_4570,20,male,HISTORY,A,absent,N/A,2024-03-03
4571,Student_4571,N/A,male,english,N/A,,-5,06/01/2024
4572,Student_4572,16,female,MATH,B,absent,79.82,21/02/2024
4573,Student_4573,N/A,male,HISTORY,B,absent,42.77,19/01/2024
4574,Student_4574,14,Male,science,C,absent,,2024-01-05
4575,Student_4575,11,Female,SCIENCE,C,absent,N/A,2024-12-24
4576,Student_4576,N/A,Female,ENGLISH,N/A,Present,88.64,2024-11-21
4577,Student_4577,18,Other,MATH,F,Present,N/A,2024-01-25
4578,Student_4578,N/A,Other,History,A+,P,-8,2024-12-02
4579,Student_4579,N/A,female,math,A+,N/A,,04/09/2024
4580,Student_4580,11,other,HISTORY,B,present,,2024-10-19
4581,Student_4581,15,Female,Science,C,P,,invalid
4582,Student_4582,,Female,ENGLISH,B-,N/A,-4,2024-05-14
4583,Student_4583,,Male,MATH,C,Present,-6,2024-08-22
4584,Student_4584,,Other,HISTORY,,absent,N/A,2024-07-18
4585,Student_4585,N/A,male,SCIENCE,B-,absent,-10,invalid
4586,Student_4586,N/A,male,Science,F,Absent,43.62,2024-08-05
4587,Student_4587,,other,science,D,Present,N/A,2024-01-01
4588,Student_4588,,Other,HISTORY,N/A,absent,N/A,2024-11-10
4589,Student_4589,12,male,MATH,A,A,32.92,07/12/2024
4590,Student_4590,20,Other,English,A+,N/A,N/A,25/02/2024
4591,Student_4591,,male,History,D,absent,,2024-11-05
4592,Student_4592,19,Other,science,A,absent,,2024-01-09
4593,Student_4593,N/A,female,english,A,Absent,-4,2024-10-13
4594,Student_4594,N/A,Other,English,B,absent,-6,21/07/2024
4595,Student_4595,12,Male,SCIENCE,F,P,-5,invalid
4596,Student_4596,N/A,FEMALE,ENGLISH,A,Absent,99.99,21/02/2024
4597,Student_4597,,male,english,B,present,,invalid
4598,Student_4598,N/A,Female,History,B-,present,N/A,2024-09-14
